sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1761,Magnesium,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19124906,magnesium,Drug,MAPS_TO,,<auto>,1741025079586,
1854,Tenecteplase,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19098548,tenecteplase,Drug,MAPS_TO,,<auto>,1741025079798,
1803,Cefpirom sulfat,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1741026418948,19001904,cefpirome,Drug,MAPS_TO,,<auto>,1741025079883,
1766,Olanzapin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,785788,olanzapine,Drug,MAPS_TO,,<auto>,1741025079909,
1728,Levodopa/Carbidopa/Entacapon,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744821504080,789578,levodopa,Drug,MAPS_TO,,Finn Fassbender,1744821497712,
1728,Levodopa/Carbidopa/Entacapon,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744821504080,740560,carbidopa,Drug,MAPS_TO,,Finn Fassbender,1744821501097,
1728,Levodopa/Carbidopa/Entacapon,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744821504080,782211,entacapone,Drug,MAPS_TO,,Finn Fassbender,1744821503359,
1600,Cafedrin-Theodrenalin,-1,,0.76,APPROVED,EQUIVALENT,Finn Fassbender,1744819633269,19058510,cafedrine,Drug,MAPS_TO,,Finn Fassbender,1744819627995,
1600,Cafedrin-Theodrenalin,-1,,0.76,APPROVED,EQUIVALENT,Finn Fassbender,1744819633269,19015536,theodrenaline,Drug,MAPS_TO,,Finn Fassbender,1744819631261,
1907,Mesna,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1354698,mesna,Drug,MAPS_TO,,<auto>,1741025080037,
1622,Natriumchlorid 5%,-1,,0.51,APPROVED,EQUIVALENT,Finn Fassbender,1744821908790,967823,sodium chloride,Drug,MAPS_TO,,Finn Fassbender,1744821908170,
1812,Enalapril maleat,-1,,0.92,APPROVED,EQUAL,Finn Fassbender,1741026069075,1341927,enalapril,Drug,MAPS_TO,,Finn Fassbender,1741026019398,
1543,Gentamycinsulfat,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1741026452148,45892419,gentamicin,Drug,MAPS_TO,,Finn Fassbender,1741026450669,
1439,Ceftazidim,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025978877,1776684,ceftazidime,Drug,MAPS_TO,,<auto>,1741025080363,
1807,Zuclopenthixol decanoat,-1,,0.82,APPROVED,EQUIVALENT,Finn Fassbender,1741026326831,19010886,zuclopenthixol,Drug,MAPS_TO,,<auto>,1741025080400,
1523,Magnesiumgluconicum,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1741026494475,19067971,magnesium gluconate,Drug,MAPS_TO,,<auto>,1741025080488,
1710,Olmesartan,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,40226742,olmesartan,Drug,MAPS_TO,,<auto>,1741025080498,
1690,Bisacodyl,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,924939,bisacodyl,Drug,MAPS_TO,,<auto>,1741025080512,
1458,Levofloxacin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1742253,levofloxacin,Drug,MAPS_TO,,<auto>,1741025080597,
1891,Paroxetinhydrochlorid-Hemihydrat,-1,,0.53,APPROVED,EQUIVALENT,Finn Fassbender,1744820302273,722031,paroxetine,Drug,MAPS_TO,,Finn Fassbender,1744820301606,
1610,Metamizol,-1,,0.98,APPROVED,EQUIVALENT,Finn Fassbender,1744840096698,19031397,dipyrone,Drug,MAPS_TO,,Finn Fassbender,1744840094865,
1456,Ceftriaxon,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1777806,ceftriaxone,Drug,MAPS_TO,,<auto>,1741025080764,
1403,Bisoprolol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1338005,bisoprolol,Drug,MAPS_TO,,<auto>,1741025081088,
1830,Gerinnungsfaktor XIII,-1,,0.49,APPROVED,EQUAL,Finn Fassbender,1741026528216,19106100,factor XIII,Drug,MAPS_TO,,<auto>,1741025081093,
1732,Mefenamins,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1744821972656,1197736,mefenamate,Drug,MAPS_TO,,Finn Fassbender,1744821971600,
1808,Enalapril maleat+HCT,-1,,0.52,APPROVED,EQUIVALENT,Finn Fassbender,1744821212313,1341927,enalapril,Drug,MAPS_TO,,Finn Fassbender,1744821208534,
1808,Enalapril maleat+HCT,-1,,0.52,APPROVED,EQUIVALENT,Finn Fassbender,1744821212313,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1744821211784,
1679,Natriumchlorid Pulverkps,-1,,0.41,APPROVED,EQUIVALENT,Finn Fassbender,1744821900111,967823,sodium chloride,Drug,MAPS_TO,,Finn Fassbender,1744821899471,
1945,Calcitriol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19035631,calcitriol,Drug,MAPS_TO,,<auto>,1741025081501,
1778,Olmesartan+Amlodipin,-1,,0.55,APPROVED,EQUIVALENT,Finn Fassbender,1744821088876,40226742,olmesartan,Drug,MAPS_TO,,Finn Fassbender,1744821086176,
1778,Olmesartan+Amlodipin,-1,,0.55,APPROVED,EQUIVALENT,Finn Fassbender,1744821088876,1332418,amlodipine,Drug,MAPS_TO,,Finn Fassbender,1744821088339,
2009,Zuclopenthixol dihydrochlorid,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1741026396321,19010886,zuclopenthixol,Drug,MAPS_TO,,<auto>,1741025081713,
1906,Tenofovir disoproxil+Emtricitabin,-1,,0.69,APPROVED,EQUIVALENT,Finn Fassbender,1744820075969,1710281,tenofovir disoproxil,Drug,MAPS_TO,,Finn Fassbender,1744820073191,
1906,Tenofovir disoproxil+Emtricitabin,-1,,0.69,APPROVED,EQUIVALENT,Finn Fassbender,1744820075969,1703069,emtricitabine,Drug,MAPS_TO,,Finn Fassbender,1744820074600,
1490,Levomepromazin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,19005147,methotrimeprazine,Drug,MAPS_TO,,<auto>,1741025081800,
1709,Melatonin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1301152,melatonin,Drug,MAPS_TO,,<auto>,1741025081811,
1958,Metamizol gtt,-1,,0.67,APPROVED,EQUIVALENT,Finn Fassbender,1744820152994,19031397,dipyrone,Drug,MAPS_TO,,Finn Fassbender,1744820152409,
1650,Enalapril+HCT,-1,,0.44,APPROVED,EQUAL,Finn Fassbender,1741026674266,1341927,enalapril,Drug,MAPS_TO,,<auto>,1741025081896,
1650,Enalapril+HCT,-1,,0.44,APPROVED,EQUAL,Finn Fassbender,1741026674266,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1726,Passionsblumenkraut,-1,,0.48,APPROVED,EQUIVALENT,Finn Fassbender,1744827444104,1306905,passion flower extract,Drug,MAPS_TO,,Finn Fassbender,1744827441006,
1915,Bisoprolol fumarat,-1,,0.93,APPROVED,EQUIVALENT,Finn Fassbender,1741026063871,1338005,bisoprolol,Drug,MAPS_TO,,Finn Fassbender,1741026010344,
1936,Calcium gluc.,-1,,0.67,APPROVED,EQUAL,Finn Fassbender,1744820160372,19037038,calcium gluconate,Drug,MAPS_TO,,<auto>,1741025082386,
1526,Neostigmin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,717136,neostigmine,Drug,MAPS_TO,,<auto>,1741025082499,
1780,Terbinafin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1741309,terbinafine,Drug,MAPS_TO,,<auto>,1741025082512,
1753,Meloxicam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1150345,meloxicam,Drug,MAPS_TO,,<auto>,1741025082564,
1681,Metformin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1503297,metformin,Drug,MAPS_TO,,<auto>,1741025082569,
1786,Donepezil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,715997,donepezil,Drug,MAPS_TO,,<auto>,1741025082577,
1626,ZzCa-Gluconicum,-1,,0.35,APPROVED,EQUIVALENT,Finn Fassbender,1744826956240,19037038,calcium gluconate,Drug,MAPS_TO,,Finn Fassbender,1744826955678,
1500,"Gerinnungsfaktoren II, VI, IX, X",-1,,0.41,APPROVED,EQUAL,Finn Fassbender,1741026570501,19080406,anti-inhibitor coagulant complex,Drug,MAPS_TO,,<auto>,1741025082597,
1994,Natriumchlorid Sachet,-1,,0.59,APPROVED,EQUIVALENT,Finn Fassbender,1744826701881,967823,sodium chloride,Drug,MAPS_TO,,Finn Fassbender,1744826701381,
1548,Levosimendan,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,40173184,levosimendan,Drug,MAPS_TO,,<auto>,1741025082729,
1646,Bisoprolol+HCT,-1,,0.45,APPROVED,EQUAL,Finn Fassbender,1741026678571,1338005,bisoprolol,Drug,MAPS_TO,,<auto>,1741025082804,
1646,Bisoprolol+HCT,-1,,0.45,APPROVED,EQUAL,Finn Fassbender,1741026678571,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1574,NiMODipin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1319133,nimodipine,Drug,MAPS_TO,,<auto>,1741025082961,
1956,Omnibiotic AAD,-1,,0.36,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1442,Simvastatin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1539403,simvastatin,Drug,MAPS_TO,,<auto>,1741025083065,
1802,Calcium/Vit D,-1,,0.51,APPROVED,EQUIVALENT,Finn Fassbender,1744827096278,19018544,calcium,Drug,MAPS_TO,,Finn Fassbender,1744827088808,
1802,Calcium/Vit D,-1,,0.51,APPROVED,EQUIVALENT,Finn Fassbender,1744827096278,19009405,vitamin D,Drug,MAPS_TO,,Finn Fassbender,1744827093950,
1472,Flumazenil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19055153,flumazenil,Drug,MAPS_TO,,<auto>,1741025083218,
1698,Doripenem,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1713905,doripenem,Drug,MAPS_TO,,<auto>,1741025083239,
1947,On,-1,,0.13,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1408,Moxifloxacin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1716903,moxifloxacin,Drug,MAPS_TO,,<auto>,1741025083389,
1625,ZzCalciumchlorid,-1,,0.41,APPROVED,EQUAL,Finn Fassbender,1741026574420,19036781,calcium chloride,Drug,MAPS_TO,,<auto>,1741025083397,
1739,Lidocain 1%,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1741026494475,989878,lidocaine,Drug,MAPS_TO,,<auto>,1741025083402,
1411,Doxazosin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1363053,doxazosin,Drug,MAPS_TO,,<auto>,1741025083655,
1824,Metformin +Vildagliptin,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1744820601038,1503297,metformin,Drug,MAPS_TO,,Finn Fassbender,1744820598854,
1824,Metformin +Vildagliptin,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1744820601038,19122137,vildagliptin,Drug,MAPS_TO,,Finn Fassbender,1744820600437,
1738,Lidocain 2% /Epinephrin,-1,,0.49,APPROVED,EQUIVALENT,Finn Fassbender,1744821239897,989878,lidocaine,Drug,MAPS_TO,,Finn Fassbender,1744821237245,
1738,Lidocain 2% /Epinephrin,-1,,0.49,APPROVED,EQUIVALENT,Finn Fassbender,1744821239897,1343916,epinephrine,Drug,MAPS_TO,,Finn Fassbender,1744821239352,
1889,Bisoprolol-hemi-fumarat,-1,,0.48,APPROVED,EQUIVALENT,Finn Fassbender,1744826664725,1338005,bisoprolol,Drug,MAPS_TO,,Finn Fassbender,1744826664129,
1893,Flunitrazepam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19055224,flunitrazepam,Drug,MAPS_TO,,<auto>,1741025083896,
1659,Moxonidin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,19011021,moxonidine,Drug,MAPS_TO,,<auto>,1741025083926,
1616,Lidocain 2%,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1741026494475,989878,lidocaine,Drug,MAPS_TO,,<auto>,1741025083950,
1997,Doxycyclin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1738521,doxycycline,Drug,MAPS_TO,,<auto>,1741025084198,
1514,Ornithinaspartat,-1,,0.53,APPROVED,EQUAL,Finn Fassbender,1741026522142,36878696,L-Ornithine-L-Aspartate,Drug,MAPS_TO,,<auto>,1741025084292,
1476,Calciumglukonat 10%,-1,,0.41,APPROVED,EQUIVALENT,Finn Fassbender,1744822778087,19037038,calcium gluconate,Drug,MAPS_TO,,Finn Fassbender,1744822777628,
1773,Valsartan+Amlodipin,-1,,0.53,APPROVED,EQUIVALENT,Finn Fassbender,1744821134497,1308842,valsartan,Drug,MAPS_TO,,Finn Fassbender,1744821132484,
1773,Valsartan+Amlodipin,-1,,0.53,APPROVED,EQUIVALENT,Finn Fassbender,1744821134497,1332418,amlodipine,Drug,MAPS_TO,,Finn Fassbender,1744821133821,
1845,Sitagliptin phosphat 1 H2O,-1,,0.54,APPROVED,EQUAL,Finn Fassbender,1744820282077,1580747,sitagliptin,Drug,MAPS_TO,,<auto>,1741025084536,
1701,Fluoxetin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,755695,fluoxetine,Drug,MAPS_TO,,<auto>,1741025084661,
1758,Bivalirudin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19084670,bivalirudin,Drug,MAPS_TO,,<auto>,1741025084669,
1592,Nicht gelistete Inhalation,-1,,0.43,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1763,Lacosamid,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025978877,19087394,lacosamide,Drug,MAPS_TO,,<auto>,1741025084707,
1978,Mupirocin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,951511,mupirocin,Drug,MAPS_TO,,<auto>,1741025084726,
1851,Lidocain hydrochlorid,-1,,0.85,APPROVED,EQUIVALENT,Finn Fassbender,1744819595576,989878,lidocaine,Drug,MAPS_TO,,Finn Fassbender,1744819594674,
1921,Oseltamivir,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1799139,oseltamivir,Drug,MAPS_TO,,<auto>,1741025084843,
1789,Candesartan,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1351557,candesartan,Drug,MAPS_TO,,<auto>,1741025084923,
1989,Metformin hydrochlorid,-1,,0.94,APPROVED,EQUIVALENT,Finn Fassbender,1741026063871,1503297,metformin,Drug,MAPS_TO,,Finn Fassbender,1741026002543,
1409,Valsartan+HCT,-1,,0.47,APPROVED,EQUIVALENT,Finn Fassbender,1744826669679,1308842,valsartan,Drug,MAPS_TO,,<auto>,1741025085040,
1409,Valsartan+HCT,-1,,0.47,APPROVED,EQUIVALENT,Finn Fassbender,1744826669679,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1819,Doxycyclin monohydrat,-1,,0.91,APPROVED,EQUIVALENT,Finn Fassbender,1741026079739,1738521,doxycycline,Drug,MAPS_TO,,Finn Fassbender,1741026042860,
1952,Somatostatin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19136066,somatostatin,Drug,MAPS_TO,,<auto>,1741025085246,
1430,Oxazepam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,724816,oxazepam,Drug,MAPS_TO,,<auto>,1741025085319,
1903,Linagliptin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,40239216,linagliptin,Drug,MAPS_TO,,<auto>,1741025085386,
1713,Mycophenolat,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,19068900,mycophenolate,Drug,MAPS_TO,,<auto>,1741025085527,
1461,Vancomycin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1707687,vancomycin,Drug,MAPS_TO,,<auto>,1741025085638,
1902,Bosentan-1-Wasser,-1,,0.36,APPROVED,EQUAL,Finn Fassbender,1744827068632,1321636,bosentan,Drug,MAPS_TO,,<auto>,1741025085709,
1783,Lactobacillus casei,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,45775207,Lacticaseibacillus casei,Drug,MAPS_TO,,<auto>,1741025085820,
1894,Sotalol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1370109,sotalol,Drug,MAPS_TO,,<auto>,1741025085875,
1770,Flupentixol+Melitracen,-1,,0.60,APPROVED,EQUIVALENT,Finn Fassbender,1744822704847,19055982,flupenthixol,Drug,MAPS_TO,,<auto>,1741025085957,
1770,Flupentixol+Melitracen,-1,,0.60,APPROVED,EQUIVALENT,Finn Fassbender,1744822704847,19110751,melitracen,Drug,MAPS_TO,,Finn Fassbender,1744822702751,
1953,Candesartan +HCT,-1,,0.45,APPROVED,EQUAL,Finn Fassbender,1741026673204,1351557,candesartan,Drug,MAPS_TO,,<auto>,1741025086014,
1953,Candesartan +HCT,-1,,0.45,APPROVED,EQUAL,Finn Fassbender,1741026673204,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1462,Linezolid,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1736887,linezolid,Drug,MAPS_TO,,<auto>,1741025086059,
1904,Oxcarbazepin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025927089,718122,oxcarbazepine,Drug,MAPS_TO,,<auto>,1741025086101,
1844,Metformin+Sitagliptin,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1744820607877,1503297,metformin,Drug,MAPS_TO,,Finn Fassbender,1744820605643,
1844,Metformin+Sitagliptin,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1744820607877,1580747,sitagliptin,Drug,MAPS_TO,,Finn Fassbender,1744820607380,
1860,Dronedaron hydrochlorid,-1,,0.66,APPROVED,EQUIVALENT,Finn Fassbender,1744820176163,40163615,dronedarone,Drug,MAPS_TO,,Finn Fassbender,1744820175377,
1583,Nicht gelistete Kurzinfusion,-1,,0.40,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
2015,Botox,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1741026909773,729855,botulinum toxin type A,Drug,MAPS_TO,,Finn Fassbender,1741026908118,
1550,Vasopressin,-1,,0.60,APPROVED,EQUAL,Finn Fassbender,1741026538831,1507835,vasopressin (USP),Drug,MAPS_TO,,Finn Fassbender,1741026538274,
1443,Spironolacton,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,970250,spironolactone,Drug,MAPS_TO,,<auto>,1741025086512,
1640,Oxycodon,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1124957,oxycodone,Drug,MAPS_TO,,<auto>,1741025086529,
1644,Mycophenolat mofetil,-1,,0.90,APPROVED,EQUAL,Finn Fassbender,1741026069075,19003999,mycophenolate mofetil,Drug,MAPS_TO,,<auto>,1741025086587,
1831,Fluticason,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,1149380,fluticasone,Drug,MAPS_TO,,<auto>,1741025086636,
1691,Lactobacillus gasseri,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,37003171,Lactobacillus gasseri,Drug,MAPS_TO,,<auto>,1741025086714,
1855,Methadon,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,1103640,methadone,Drug,MAPS_TO,,<auto>,1741025086746,
1507,Droperidol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,739323,droperidol,Drug,MAPS_TO,,<auto>,1741025086797,
1699,Venlafaxin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025929817,743670,venlafaxine,Drug,MAPS_TO,,<auto>,1741025086874,
1995,"Braunol 7,5% 1",-1,,0.25,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1597,Succinylcholin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025928731,836208,succinylcholine,Drug,MAPS_TO,,<auto>,1741025087139,
1639,Oxycodon ret,-1,,0.85,APPROVED,EQUAL,Finn Fassbender,1741026281084,1124957,oxycodone,Drug,MAPS_TO,,<auto>,1741025087307,
1702,Fluvastatin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1549686,fluvastatin,Drug,MAPS_TO,,<auto>,1741025087310,
1648,Duloxetin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,715259,duloxetine,Drug,MAPS_TO,,<auto>,1741025087562,
1755,Verapamil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1307863,verapamil,Drug,MAPS_TO,,<auto>,1741025087606,
1596,Methohexital,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19005015,methohexital,Drug,MAPS_TO,,<auto>,1741025087858,
2002,Cannabidiol orale L,-1,,0.89,APPROVED,EQUIVALENT,Finn Fassbender,1744819559714,1510417,cannabidiol,Drug,MAPS_TO,,Finn Fassbender,1744819558679,
1463,Liposomales Amphotericin B,-1,,0.75,APPROVED,EQUIVALENT,Finn Fassbender,1744819740303,1717240,amphotericin B,Drug,MAPS_TO,,Finn Fassbender,1744819739600,
1694,Sucralfat,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1036228,sucralfate,Drug,MAPS_TO,,<auto>,1741025087913,
1635,Nicht gelistete Salbe/Creme,-1,,0.25,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1810,Lamivudin+Zidovudin,-1,,0.56,APPROVED,EQUIVALENT,Finn Fassbender,1744819815007,1704183,lamivudine,Drug,MAPS_TO,,Finn Fassbender,1744819810233,
1810,Lamivudin+Zidovudin,-1,,0.56,APPROVED,EQUIVALENT,Finn Fassbender,1744819815007,1710612,zidovudine,Drug,MAPS_TO,,Finn Fassbender,1744819814374,
1512,Fols,-1,,0.45,APPROVED,EQUIVALENT,Finn Fassbender,1744827230279,1387426,folate,Drug,MAPS_TO,,Finn Fassbender,1744827229757,
1636,Mycostatin Zinkoxid Paste,-1,,0.46,APPROVED,EQUIVALENT,Finn Fassbender,1744827385429,922570,nystatin,Drug,MAPS_TO,,Finn Fassbender,1744827379647,
1636,Mycostatin Zinkoxid Paste,-1,,0.46,APPROVED,EQUIVALENT,Finn Fassbender,1744827385429,911064,zinc oxide,Drug,MAPS_TO,,Finn Fassbender,1744827385054,
1794,Brinzolamid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,938044,brinzolamide,Drug,MAPS_TO,,<auto>,1741025088051,
1689,Dutasterid,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025978877,989482,dutasteride,Drug,MAPS_TO,,<auto>,1741025088153,
1974,Vildagliptin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19122137,vildagliptin,Drug,MAPS_TO,,<auto>,1741025088247,
1399,Captopril,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1340128,captopril,Drug,MAPS_TO,,<auto>,1741025088406,
1970,Methotrexat,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1305058,methotrexate,Drug,MAPS_TO,,<auto>,1741025088447,
1595,Sugammadex,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,35604506,sugammadex,Drug,MAPS_TO,,<auto>,1741025088555,
1847,Lamotrigin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,705103,lamotrigine,Drug,MAPS_TO,,<auto>,1741025088621,
1991,Oxymetazolin hydrochlorid,-1,,0.88,APPROVED,EQUIVALENT,Finn Fassbender,1744819578134,925636,oxymetazoline,Drug,MAPS_TO,,Finn Fassbender,1744819577501,
1482,N-Acetylcystein,-1,,0.85,APPROVED,EQUAL,Finn Fassbender,1741026281084,1139042,acetylcysteine,Drug,MAPS_TO,,<auto>,1741025088722,
1965,Liraglutid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,40170911,liraglutide,Drug,MAPS_TO,,<auto>,1741025088762,
1673,Vitamin C,-1,,0.80,APPROVED,EQUAL,Finn Fassbender,1741026357644,19008339,vitamin A,Drug,MAPS_TO,,Finn Fassbender,1741026355874,
1528,Amantadinsulfat,-1,,0.66,APPROVED,EQUIVALENT,Finn Fassbender,1744820183350,19087090,amantadine,Drug,MAPS_TO,,Finn Fassbender,1744820182619,
1525,Hydrocortison,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,975125,hydrocortisone,Drug,MAPS_TO,,<auto>,1741025088891,
1749,Fondaparinux,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1315865,fondaparinux,Drug,MAPS_TO,,<auto>,1741025088914,
1444,Carbamazepin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,740275,carbamazepine,Drug,MAPS_TO,,<auto>,1741025088985,
1685,NIFEdipin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1318853,nifedipine,Drug,MAPS_TO,,<auto>,1741025089201,
1506,MethylPREDNIsolon,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1506270,methylprednisolone,Drug,MAPS_TO,,<auto>,1741025089269,
1395,Lisinopril,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1308216,lisinopril,Drug,MAPS_TO,,<auto>,1741025089356,
1768,Latanoprost,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,954688,latanoprost,Drug,MAPS_TO,,<auto>,1741025089391,
1627,Nicht gelistete Tropfen,-1,,0.38,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1941,Vitamin D3,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,42709324,vitamin D3,Drug,MAPS_TO,,<auto>,1741025089540,
1795,Sulfametoxazol+Trimethoprim,-1,,0.54,APPROVED,EQUIVALENT,Finn Fassbender,1744821118704,1836430,sulfamethoxazole,Drug,MAPS_TO,,Finn Fassbender,1744821113308,
1795,Sulfametoxazol+Trimethoprim,-1,,0.54,APPROVED,EQUIVALENT,Finn Fassbender,1744821118704,1705674,trimethoprim,Drug,MAPS_TO,,Finn Fassbender,1744821116484,
1909,Ambrisentan,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1337068,ambrisentan,Drug,MAPS_TO,,<auto>,1741025089749,
1852,Hydroxycarbamid,-1,,0.69,APPROVED,EQUIVALENT,Finn Fassbender,1744820086585,906914,urea,Drug,MAPS_TO,,Finn Fassbender,1744820085816,
1621,Natriumchlorid10%,-1,,0.45,APPROVED,EQUIVALENT,Finn Fassbender,1744822731086,967823,sodium chloride,Drug,MAPS_TO,,Finn Fassbender,1744822729641,
1715,"NaCl 0,45%",-1,,0.29,APPROVED,EQUIVALENT,Finn Fassbender,1744840132749,967823,sodium chloride,Drug,MAPS_TO,,Finn Fassbender,1744840132225,
